idempresa,Año,mes,idpozo,prod_pet,prod_gas,prod_agua,iny_agua,iny_gas,tef,tipoextraccion,tipoestado,tipopozo,fechaingreso,idusuario,empresa,sigla,formprod,profundidad,formacion,idareapermisoconcesion,areapermisoconcesion,idareayacimiento,areayacimiento,cuenca,provincia,coordenadax,coordenaday,tipo_de_recurso,proyecto,clasificacion,subclasificacion,sub_tipo_recurso,fecha_data
CGC,2020,7,160758,23.243,1.640.114,62.897,0.000,0.000,29.885,Surgencia Natural,Extracción Efectiva,Gasífero,2020-08-12 13:44:10.66906,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.ECO-7,MAGA,1805,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,ECO,EL CERRITO OESTE,AUSTRAL,Santa Cruz,-7.118.775,-5.060.494,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,31/07/2020
CGC,2021,7,160200,17.804,124.445,26.509,0.000,0.000,30.667,Surgencia Natural,Extracción Efectiva,Gasífero,2021-08-17 11:08:47.553529,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI-59,MAGA,1453,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,CINA,CAMPO INDIO,AUSTRAL,Santa Cruz,-7.069.652,-5.080.593,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,31/07/2021
CGC,2020,7,160770,2.544,63.100,16.778,0.000,0.000,16.750,Surgencia Natural,Extracción Efectiva,Gasífero,2020-08-12 13:44:10.66906,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.EPu-6(d),MAGA,1985,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,EPUM,EL PUMA,AUSTRAL,Santa Cruz,-71.336,-5.061.532,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,31/07/2020
CGC,2023,7,161336,9.644,275.200,8.841,0.000,0.000,30.625,Surgencia Natural,Extracción Efectiva,Gasífero,2023-08-14 14:54:17.791683,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI-100,MAGA,1426,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,CINA,CAMPO INDIO,AUSTRAL,Santa Cruz,-706.808,-5.078.497,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,31/07/2023
CGC,2020,7,161534,27.081,1.300.969,155.969,0.000,0.000,31.000,Surgencia Natural,Extracción Efectiva,Gasífero,2020-08-12 13:44:10.66906,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.ECO.x-3,MAGA,1853,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,ECO,EL CERRITO OESTE,AUSTRAL,Santa Cruz,-7.123.559,-5.057.769,NO CONVENCIONAL,Sin Proyecto,EXPLORACION,EXPLORACION,TIGHT,31/07/2020
CGC,2021,7,159237,36.725,2.248.596,169.410,0.000,0.000,31.000,Surgencia Natural,Extracción Efectiva,Gasífero,2021-08-17 11:08:47.553529,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI-58(h),MAGA,2810,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,INDI,CAMPO INDIO,AUSTRAL,Santa Cruz,-706.908,-5.073.954,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,31/07/2021
CGC,2020,7,161535,27.081,780.343,29.769,0.000,0.000,31.000,Surgencia Natural,Extracción Efectiva,Gasífero,2020-08-12 13:44:10.66906,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.ECO.a-8,MAGA,1813,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,ECO,EL CERRITO OESTE,AUSTRAL,Santa Cruz,-7.116.369,-5.061.978,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,AVANZADA,TIGHT,31/07/2020
CGC,2023,7,157922,8.788,180.650,7.723,0.000,0.000,24.875,Surgencia Natural,Extracción Efectiva,Gasífero,2023-08-14 14:54:17.791683,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.CCA.CI-42(d),MAGA,1620.5,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,INDI,CAMPO INDIO,AUSTRAL,Santa Cruz,-7.069.347,-5.079.826,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,31/07/2023
CGC,2020,7,159470,11.987,611.652,71.040,0.000,0.000,30.833,Surgencia Natural,Extracción Efectiva,Gasífero,2020-08-12 13:44:10.66906,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.ECO.a-1,MAGA,1807,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,ECO,EL CERRITO OESTE,AUSTRAL,Santa Cruz,-7.120.175,-5.059.295,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,AVANZADA,TIGHT,31/07/2020
CGC,2021,7,158965,10.289,268.665,8.644,0.000,0.000,31.000,Surgencia Natural,Extracción Efectiva,Gasífero,2021-08-17 11:08:47.553529,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI-68(d),MAGA,1602,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,INDI,CAMPO INDIO,AUSTRAL,Santa Cruz,-706.576,-5.076.451,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,31/07/2021
CGC,2020,7,160285,52.503,973.345,66.493,0.000,0.000,27.771,Surgencia Natural,Extracción Efectiva,Gasífero,2020-08-12 13:44:10.66906,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.ECO.a-2(d),MAGA,1938,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,ECO,EL CERRITO OESTE,AUSTRAL,Santa Cruz,-7.120.934,-5.064.333,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,AVANZADA,TIGHT,31/07/2020
CGC,2021,7,157914,19.745,243.047,17.397,0.000,0.000,30.583,Surgencia Natural,Extracción Efectiva,Gasífero,2021-08-17 11:08:47.553529,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI-65(d),MAGA,1617,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,INDI,CAMPO INDIO,AUSTRAL,Santa Cruz,-7.069.346,-5.079.823,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,31/07/2021
CGC,2020,7,158382,0.000,0.000,0.000,0.000,0.000,0.000,Sin Sistema de Extracción,En Estudio,Gasífero,2020-08-12 13:44:10.66906,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.MS.x-2,MAGA,1750,magallanes,PPT,PUESTO PETER,MSS1,Morena Sur,AUSTRAL,Santa Cruz,-7.079.401,-5.086.877,NO CONVENCIONAL,Sin Proyecto,EXPLORACION,EXPLORACION,TIGHT,31/07/2020
CGC,2021,7,157915,8.431,217.783,6.780,0.000,0.000,29.917,Surgencia Natural,Extracción Efectiva,Gasífero,2021-08-17 11:08:47.553529,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI-64(d),MAGA,1595,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,INDI,CAMPO INDIO,AUSTRAL,Santa Cruz,-7.069.348,-507.983,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,31/07/2021
CGC,2020,7,160867,18.658,3.848.761,301.495,0.000,0.000,30.917,Surgencia Natural,Extracción Efectiva,Gasífero,2020-08-12 13:44:10.66906,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.EPu-7(h),MAGA,2876,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,EPUM,EL PUMA,AUSTRAL,Santa Cruz,-7.133.601,-5.061.525,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,31/07/2020
CGC,2021,7,158966,11.899,237.448,16.126,0.000,0.000,28.000,Surgencia Natural,Extracción Efectiva,Gasífero,2021-08-17 11:08:47.553529,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI-69(d),MAGA,1577,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,INDI,CAMPO INDIO,AUSTRAL,Santa Cruz,-7.065.761,-5.076.454,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,31/07/2021
CGC,2021,7,159456,12.319,284.725,10.197,0.000,0.000,26.938,Surgencia Natural,Extracción Efectiva,Gasífero,2021-08-17 11:08:47.553529,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI-73(h),MAGA,2823,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,INDI,CAMPO INDIO,AUSTRAL,Santa Cruz,-706.343,-5.077.687,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,31/07/2021
CGC,2021,7,159176,27.404,1.217.279,18.361,0.000,0.000,28.250,Surgencia Natural,Extracción Efectiva,Gasífero,2021-08-17 11:08:47.553529,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI-70(h),MAGA,2790,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,INDI,CAMPO INDIO,AUSTRAL,Santa Cruz,-7.066.631,-5.075.902,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,31/07/2021
CGC,2021,7,159917,20.847,331.105,32.282,0.000,0.000,30.750,Surgencia Natural,Extracción Efectiva,Gasífero,2021-08-17 11:08:47.553529,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI-72(d),MAGA,1648,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,CINA,CAMPO INDIO,AUSTRAL,Santa Cruz,-7.062.058,-5.074.755,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,31/07/2021
CGC,2021,7,159427,18.417,788.689,26.524,0.000,0.000,31.000,Surgencia Natural,Extracción Efectiva,Gasífero,2021-08-17 11:08:47.553529,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI-71(h),MAGA,2840,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,INDI,CAMPO INDIO,AUSTRAL,Santa Cruz,-7.062.356,-5.075.662,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,31/07/2021
CGC,2021,7,159915,18.288,479.516,13.886,0.000,0.000,30.083,Surgencia Natural,Extracción Efectiva,Gasífero,2021-08-17 11:08:47.553529,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI-67(d),MAGA,1705,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,CINA,CAMPO INDIO,AUSTRAL,Santa Cruz,-7.064.685,-507.572,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,31/07/2021
CGC,2021,7,158377,20.813,543.500,22.501,0.000,0.000,30.875,Surgencia Natural,Extracción Efectiva,Gasífero,2021-08-17 11:08:47.553529,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI-61(d),MAGA,1604,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,INDI,CAMPO INDIO,AUSTRAL,Santa Cruz,-706.788,-5.076.341,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,31/07/2021
CGC,2021,7,157822,43.135,1.186.130,36.700,0.000,0.000,29.990,Surgencia Natural,Extracción Efectiva,Gasífero,2021-08-17 11:08:47.553529,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI-53(h),MAGA,2475,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,INDI,CAMPO INDIO,AUSTRAL,Santa Cruz,-7.067.921,-5.036.791,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,31/07/2021
CGC,2023,7,161273,5.781,172.627,5.618,0.000,0.000,27.792,Surgencia Natural,Extracción Efectiva,Gasífero,2023-08-14 14:54:17.791683,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI-1024(h),MAGA,2815,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,CINA,CAMPO INDIO,AUSTRAL,Santa Cruz,-7.063.612,-5.073.623,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,31/07/2023
CGC,2023,7,161537,14.400,500.113,319.607,0.000,0.000,24.625,Surgencia Natural,Extracción Efectiva,Gasífero,2023-08-14 14:54:17.791683,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI-1027,MAGA,1550,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,CINA,CAMPO INDIO,AUSTRAL,Santa Cruz,-7.078.184,-5.074.957,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,31/07/2023
CGC,2023,7,163042,5.222,353.772,36.950,0.000,0.000,31.000,Surgencia Natural,Extracción Efectiva,Gasífero,2023-08-14 14:54:17.791683,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI-114(d),MAGA,1578,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,CINA,CAMPO INDIO,AUSTRAL,Santa Cruz,-7.065.175,-5.077.679,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,31/07/2023
CGC,2023,7,159916,5.142,183.962,4.487,0.000,0.000,29.042,Surgencia Natural,Extracción Efectiva,Gasífero,2023-08-14 14:54:17.791683,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI-1011(d),MAGA,1620,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,CINA,CAMPO INDIO,AUSTRAL,Santa Cruz,-7.066.579,-5.073.085,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,31/07/2023
CGC,2021,7,162442,7.597,376.127,64.567,0.000,0.000,7.042,Surgencia Natural,Extracción Efectiva,Gasífero,2021-08-17 11:08:47.553529,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI-110(d),MAGA,1665,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,CINA,CAMPO INDIO,AUSTRAL,Santa Cruz,-7.063.511,-5.076.626,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,31/07/2021
CGC,2023,7,161439,4.032,250.529,28.859,0.000,0.000,27.333,Surgencia Natural,Extracción Efectiva,Gasífero,2023-08-14 14:54:17.791683,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI-101,MAGA,1415,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,CINA,CAMPO INDIO,AUSTRAL,Santa Cruz,-7.066.957,-5.077.359,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,31/07/2023
CGC,2023,7,159764,16.279,670.110,31.115,0.000,0.000,25.542,Surgencia Natural,Extracción Efectiva,Gasífero,2023-08-14 14:54:17.791683,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI-1010(h),MAGA,2830,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,CINA,CAMPO INDIO,AUSTRAL,Santa Cruz,-7.066.582,-5.073.092,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,31/07/2023
CGC,2021,7,162257,32.160,1.086.124,52.190,0.000,0.000,31.000,Surgencia Natural,Extracción Efectiva,Gasífero,2021-08-17 11:08:47.553529,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI-107(d),MAGA,1616,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,CINA,CAMPO INDIO,AUSTRAL,Santa Cruz,-70.669,-5.075.947,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,31/07/2021
CGC,2021,7,161440,39.948,1.585.661,128.621,0.000,0.000,30.521,Surgencia Natural,Extracción Efectiva,Gasífero,2021-08-17 11:08:47.553529,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI-1033(h),MAGA,2870,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,CINA,CAMPO INDIO,AUSTRAL,Santa Cruz,-7.069.524,-507.315,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,31/07/2021
CGC,2021,7,162443,54.826,275.174,54.402,0.000,0.000,7.042,Surgencia Natural,Extracción Efectiva,Gasífero,2021-08-17 11:08:47.553529,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI-111(d),MAGA,1610,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,CINA,CAMPO INDIO,AUSTRAL,Santa Cruz,-7.063.509,-5.076.619,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,31/07/2021
CGC,2021,7,158497,43.100,1.199.841,36.060,0.000,0.000,30.875,Surgencia Natural,Extracción Efectiva,Gasífero,2021-08-17 11:08:47.553529,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI-48(h),MAGA,1648,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,INDI,CAMPO INDIO,AUSTRAL,Santa Cruz,-7.066.115,-5.080.116,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,31/07/2021
CGC,2021,7,159170,48.806,1.277.111,40.500,0.000,0.000,29.917,Surgencia Natural,Extracción Efectiva,Gasífero,2021-08-17 11:08:47.553529,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI-44,MAGA,1600,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,INDI,CAMPO INDIO,AUSTRAL,Santa Cruz,-7.070.035,-5.075.275,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,31/07/2021
CGC,2021,7,158964,11.927,315.329,61.735,0.000,0.000,30.500,Surgencia Natural,Extracción Efectiva,Gasífero,2021-08-17 11:08:47.553529,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI-45(d),MAGA,1600,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,INDI,CAMPO INDIO,AUSTRAL,Santa Cruz,-7.065.758,-5.076.447,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,31/07/2021
CGC,2021,7,160297,0.000,0.000,0.000,0.000,0.000,0.000,Surgencia Natural,En Estudio,Gasífero,2021-08-17 11:08:47.553529,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI-47(d),MAGA,1610,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,CINA,CAMPO INDIO,AUSTRAL,Santa Cruz,-7.063.554,-5.079.423,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,31/07/2021
CGC,2023,7,159909,4.299,173.218,24.556,0.000,0.000,26.219,Surgencia Natural,Extracción Efectiva,Gasífero,2023-08-14 14:54:17.791683,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI-1013,MAGA,1548,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,CINA,CAMPO INDIO,AUSTRAL,Santa Cruz,-7.071.323,-507.462,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,31/07/2023
CGC,2021,7,162417,91.040,1.283.574,212.084,0.000,0.000,23.396,Surgencia Natural,Extracción Efectiva,Gasífero,2021-08-17 11:08:47.553529,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI-109,MAGA,1570,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,CINA,CAMPO INDIO,AUSTRAL,Santa Cruz,-7.062.503,-5.079.637,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,31/07/2021
CGC,2023,7,159765,28.927,699.807,25.643,0.000,0.000,25.333,Surgencia Natural,Extracción Efectiva,Gasífero,2023-08-14 14:54:17.791683,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI-1012,MAGA,1537,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,CINA,CAMPO INDIO,AUSTRAL,Santa Cruz,-7.070.434,-507.263,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,31/07/2023
CGC,2023,7,161849,15.037,244.310,32.873,0.000,0.000,29.885,Surgencia Natural,Extracción Efectiva,Gasífero,2023-08-14 14:54:17.791683,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI-1026,MAGA,1407,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,CINA,CAMPO INDIO,AUSTRAL,Santa Cruz,-7.069.201,-50.752,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,31/07/2023
CGC,2021,7,162381,60.264,1.658.524,373.777,0.000,0.000,30.688,Surgencia Natural,Extracción Efectiva,Gasífero,2021-08-17 11:08:47.553529,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI-108(d),MAGA,1609,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,CINA,CAMPO INDIO,AUSTRAL,Santa Cruz,-7.067.125,-5.079.526,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,31/07/2021
CGC,2023,7,160759,34.926,797.865,11.977,0.000,0.000,29.510,Surgencia Natural,Extracción Efectiva,Gasífero,2023-08-14 14:54:17.791683,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI-1025,MAGA,1535,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,CINA,CAMPO INDIO,AUSTRAL,Santa Cruz,-7.072.475,-5.074.739,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,31/07/2023
CGC,2023,7,160410,14.957,212.194,21.411,0.000,0.000,25.760,Surgencia Natural,Extracción Efectiva,Gasífero,2023-08-14 14:54:17.791683,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI-1015,MAGA,1535,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,CINA,CAMPO INDIO,AUSTRAL,Santa Cruz,-7.072.612,-5.073.792,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,AVANZADA,TIGHT,31/07/2023
CGC,2023,7,161333,3.710,60.882,7.688,0.000,0.000,13.333,Surgencia Natural,Extracción Efectiva,Gasífero,2023-08-14 14:54:17.791683,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI-1023(d),MAGA,1603,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,CINA,CAMPO INDIO,AUSTRAL,Santa Cruz,-7.063.612,-5.073.616,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,31/07/2023
CGC,2023,7,160874,19.338,134.921,36.409,0.000,0.000,26.885,Surgencia Natural,Extracción Efectiva,Gasífero,2023-08-14 14:54:17.791683,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI-1022,MAGA,1550,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,CINA,CAMPO INDIO,AUSTRAL,Santa Cruz,-7.071.283,-5.075.521,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,31/07/2023
CGC,2023,7,161496,0.000,0.000,0.000,0.000,0.000,0.000,Sin Sistema de Extracción,En Estudio,Otro tipo,2023-08-14 14:54:17.791683,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI-1018,MAGA,1518,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,CINA,CAMPO INDIO,AUSTRAL,Santa Cruz,-7.071.005,-5.071.771,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,31/07/2023
CGC,2023,7,159920,28.407,718.655,19.718,0.000,0.000,29.719,Surgencia Natural,Extracción Efectiva,Gasífero,2023-08-14 14:54:17.791683,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI-1016,MAGA,1537,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,CINA,CAMPO INDIO,AUSTRAL,Santa Cruz,-7.071.734,-5.076.214,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,31/07/2023
CGC,2023,7,161495,0.000,0.000,0.000,0.000,0.000,0.000,Sin Sistema de Extracción,En Estudio,Otro tipo,2023-08-14 14:54:17.791683,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI-1017,MAGA,1552,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,CINA,CAMPO INDIO,AUSTRAL,Santa Cruz,-7.074.465,-5.072.373,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,31/07/2023
CGC,2023,7,160873,30.748,153.199,2.087,0.000,0.000,25.198,Surgencia Natural,Extracción Efectiva,Gasífero,2023-08-14 14:54:17.791683,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI-1021(d),MAGA,1515,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,CINA,CAMPO INDIO,AUSTRAL,Santa Cruz,-7.071.103,-5.073.404,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,31/07/2023
CGC,2023,7,160566,15.039,173.454,13.061,0.000,0.000,25.542,Surgencia Natural,Extracción Efectiva,Gasífero,2023-08-14 14:54:17.791683,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI-1019,MAGA,1555,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,CINA,CAMPO INDIO,AUSTRAL,Santa Cruz,-7.068.056,-5.072.941,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,31/07/2023
CGC,2023,7,161870,14.929,421.876,69.093,0.000,0.000,30.750,Surgencia Natural,Extracción Efectiva,Gasífero,2023-08-14 14:54:17.791683,357,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,CGC.SCA.CI-102,MAGA,1422,magallanes,CIEC,CAMPO INDIO ESTE - EL CERRITO ,CINA,CAMPO INDIO,AUSTRAL,Santa Cruz,-7.064.823,-5.077.391,NO CONVENCIONAL,Sin Proyecto,EXPLOTACION,DESARROLLO,TIGHT,31/07/2023
